Date,Log_Close,Trend,Seasonal,Residual,Residual_MA_12,Residual_MA_52
1994-05-22,0.9304677911710152,0.9340220371631093,-0.009410330108844291,-0.003554245992094085,0.1400915231358416,0.11912670396080419
1994-05-29,0.9142948946220403,0.9370497787374206,-0.0085471611841352,-0.02275488411538029,0.11993054024534987,0.1202859541987533
1994-06-05,0.9142948946220403,0.9400775203117319,-0.006984537782491565,-0.025782625689691585,0.09976955735485814,0.12118707031371308
1994-06-12,0.9142948946220403,0.9431052618860432,-0.006831047961539669,-0.02881036726400288,0.0752972508848718,0.12183346916525704
1994-06-19,0.9033656697269803,0.9461330034603543,-0.0015246912889232671,-0.04276733373337405,0.04783937465892712,0.12252440787838877
1994-06-26,0.9825627216864947,0.9491607450346657,-0.008732534577272752,0.03340197665182898,0.035609657850975134,0.12552340362791564
1994-07-03,1.0368971468835535,0.9521884866089769,-0.0023389512776300202,0.08470866027457657,0.023481986210450067,0.1269493650359411
1994-07-10,1.0653348207077205,0.9552162281832882,0.01184899999145384,0.11011859252443224,0.02123670665665464,0.12768108360684985
1994-07-17,1.0272350135622312,0.9582439697575995,0.0008178783273106812,0.06899104380463172,0.022355751231236166,0.12789989157554396
1994-07-24,0.9876260953151936,0.9612717113319107,0.011953426856815394,0.026354383983282936,0.019328009656924893,0.12780423930490414
1994-07-31,1.02236901127077,0.9642994529062221,0.010848945194767258,0.05806955836454786,0.019195511078911643,0.12781927120872655
1994-08-07,1.1417766609692908,0.9673271944805333,0.015604999169255817,0.17444946648875748,0.036035352108126244,0.12958885439481105
1994-08-14,1.1799978947212357,0.9703549360548446,0.015565718599068195,0.20964295866639115,0.05380178582966668,0.13146288803345357
1994-08-21,1.146096307678119,0.9733826776291559,0.008022733510789531,0.17271363004896312,0.07009082867669529,0.13289286594098995
1994-08-28,1.188296597028942,0.976410419203467,0.00995731906976423,0.21188617782547503,0.08989656230295917,0.1353445652763318
1994-09-04,1.1799978947212357,0.9794381607777785,0.008582289518499842,0.20055973394345727,0.10901073740358085,0.13806404643533224
1994-09-11,1.2600406812913538,0.9824659023520896,0.005962788064135157,0.2775747789392642,0.13570591345963404,0.1425401084790032
1994-09-18,1.2940699223081507,0.9854936439264009,0.003891163913552256,0.3085762783817497,0.15863710527046077,0.1468157328217325
1994-09-25,1.2715130431124388,0.9885213855007122,0.004751928970377068,0.2829916576117266,0.17516068838188992,0.15151241720811662
1994-10-02,1.2903460590481433,0.9915491270750235,0.005920010587567134,0.29879693197311974,0.19088388333594722,0.15571642879584577
1994-10-09,1.312486916271998,0.9945768686493348,0.01032038568204435,0.3179100476226633,0.21162713365411653,0.16045103875342323
1994-10-16,1.3014777311629586,0.997604610223646,0.007303348237221943,0.3038731209393126,0.234753695067119,0.1632656271560377
1994-10-23,1.2903460590481433,1.0006323517979574,-0.004827776305147209,0.28971370725018586,0.25405737414092217,0.16767981614559493
1994-10-30,1.2753082343679794,1.0036600933722686,0.002784181006118288,0.2716481409957108,0.2621572636831683,0.17138674093129025
1994-11-06,1.3051609644141244,1.0066878349465798,0.008931813160433481,0.2984731294675447,0.26955977791659774,0.17651320419976932
1994-11-13,1.2903460590481433,1.0097155765208912,-0.007785722762469964,0.2806304825272521,0.27855284895645516,0.17950224107300852
1994-11-20,1.2828552812626144,1.0127433180952023,-0.004558784843737816,0.27011196316741204,0.2834049977349499,0.18195870543907794
1994-11-27,1.2828552812626144,1.0157710596695138,-0.01077219288897553,0.26708422159310063,0.2889487050390868,0.1844151698051473
1994-12-04,1.323376598698671,1.018798801243825,-0.016033916936326064,0.30457779745484603,0.291198956582052,0.18590562161676086
1994-12-11,1.3518480513958384,1.0218265428181361,-0.01597145108016166,0.3300215085777023,0.2929860590983814,0.18768194895211449
1994-12-18,1.3761127756546798,1.0248542843924475,-0.009453878291313925,0.3512584912622323,0.2986749619025902,0.18924410017158003
1994-12-25,1.4031414753398908,1.0278820259667587,0.004679580188765666,0.37525944937313205,0.3050468383525912,0.19018970840098623
1995-01-01,1.4163867730375124,1.03090976754107,0.01721514492137872,0.38547700549644226,0.3106774181754061,0.19076963346717693
1995-01-08,1.3964525100032927,1.0339375091153813,0.01796132260338125,0.36251500088791144,0.315564241504456,0.1917448902192955
1995-01-15,1.4031414753398908,1.0369652506896925,0.015407375776625496,0.3661762246501983,0.32193611795445704,0.19407930962459374
1995-01-22,1.3964525100032927,1.0399929922640039,0.018335148152736996,0.35645951773928886,0.3290037326830886,0.1963700049654188
1995-01-29,1.3829389570061208,1.0430207338383153,0.008183931804566192,0.3399182231678055,0.33245749049144363,0.19806342890318124
1995-02-05,1.3930907002156234,1.0460484754126265,0.016864054131427785,0.34704222480299696,0.3379918023477557,0.20063288410045377
1995-02-12,1.4294585811901697,1.0490762169869376,0.01469048317715471,0.380382364203232,0.347181002434074,0.20487901777881598
1995-02-19,1.3692397377325416,1.052103958561249,0.01612449710103116,0.31713577917129254,0.35135196556559006,0.20733946402649547
1995-02-26,1.3964525100032927,1.0551317001355602,0.006372350107271748,0.3413208098677325,0.3544138832666639,0.2103232328178433
1995-03-05,1.4097857626634966,1.0581594417098716,-0.003860117188374144,0.351626320953625,0.3562142842979908,0.2128703368636722
1995-03-12,1.3761127756546798,1.0611871832841828,0.00497258630468273,0.314925592370497,0.35318654272367955,0.21476988346702386
1995-03-19,1.362319561406856,1.064214924858494,-0.006698159260385009,0.29810463654836195,0.346756974988282,0.2154092551241879
1995-03-26,1.4739103139766938,1.0672426664328054,-0.010168208531774683,0.4066676475438884,0.3485228618255692,0.217715802558148
1995-04-02,1.5164700057519587,1.0702704080071166,-0.024084721105161945,0.4461995977448421,0.35549657823031344,0.22283197600810165
1995-04-09,1.5658271449492096,1.073298149581428,-0.016010840879790884,0.4925289953677816,0.36602597579011203,0.2278759813043883
1995-04-16,1.5658271449492096,1.0763258911557392,-0.028031708729069647,0.4895012537934704,0.3771127871279605,0.234653660277917
1995-04-23,1.5429032801115594,1.0793536327300504,-0.027781781917478564,0.46354964738150906,0.3874154058124358,0.24249956678699114
1995-04-30,1.5400006321601363,1.0823813743043618,-0.021334647234719496,0.4576192578557745,0.3966301585668339,0.250094412459698
1995-05-07,1.5629900737162243,1.085409115878673,-0.018224179798708967,0.4775809578375514,0.40473004136969387,0.25813136277771426
1995-05-14,1.5457975270770759,1.0884368574529844,-0.01390706219376466,0.4573606696240915,0.41641544890742715,0.2674580799985971
1995-05-21,1.4676801136952349,1.0914645990272955,-0.009410330108844291,0.37621551466793934,0.41932334097411106,0.2747613446266747
1995-05-28,1.5253596505852212,1.0944923406016067,-0.0085471611841352,0.43086730998361444,0.4259267567266101,0.2834848483593477
1995-06-04,1.5429032801115594,1.0975200821759181,-0.006984537782491565,0.4453831979356413,0.43679822385703887,0.29254572958291175
1995-06-11,1.5457975270770759,1.1005478237502293,-0.006831047961539669,0.44524970332684655,0.4490603127552459,0.30166226940196655
1995-06-18,1.5742894931489713,1.1035755653245407,-0.0015246912889232671,0.47071392782443056,0.4543975027786244,0.3115369090473089
1995-06-25,1.5327067299797594,1.106603306898852,-0.008732534577272752,0.42610342308090754,0.45272282155662985,0.31908885994017583
1995-07-02,1.5798922221747698,1.109631048473163,-0.0023389512776300202,0.4702611737016067,0.4508671697511153,0.3265033313522341
1995-07-09,1.6074420751819856,1.1126587900474745,0.01184899999145384,0.4947832851345111,0.4513073390295354,0.3339007292870433
1995-07-16,1.5224046180345416,1.1156865316217859,0.0008178783273106812,0.40671808641275575,0.44657137561547255,0.3403954801064303
1995-07-23,1.5283046320842237,1.118714273196097,0.011953426856815394,0.40959035888812667,0.44256896736816853,0.3477654027007542
1995-07-30,1.5370893292648717,1.1217420147704082,0.010848945194767258,0.4153473144944635,0.43738283042291126,0.3546361287801757
1995-08-06,1.554430546378507,1.1247697563447194,0.015604999169255817,0.42966079003378765,0.43507450712371926,0.35954403884834935
1995-08-13,1.5515616178858964,1.1277974979190308,0.015565718599068195,0.4237641199668656,0.43903689089862974,0.363661753488743
1995-08-20,1.5341696287543183,1.1308252394933422,0.008022733510789531,0.40334438926097604,0.4367433141717432,0.3680969603966664
1995-08-27,1.5882369690823632,1.1338529810676534,0.00995731906976423,0.4543839880147098,0.4374933800116656,0.37276037982338245
1995-09-03,1.6500016338586367,1.1368807226419646,0.008582289518499842,0.5131209112166721,0.4431493140024844,0.3787711716940212
1995-09-10,1.6858109641467076,1.1399084642162758,0.005962788064135157,0.5459024999304318,0.4494150283446512,0.38393132017462056
1995-09-17,1.7252250577506123,1.1429362057905872,0.003891163913552256,0.5822888519600251,0.4624304807512443,0.38919502351266433
1995-09-24,1.6706207603354628,1.1459639473648986,0.004751928970377068,0.5246568129705642,0.46696345069032413,0.3938424303464882
1995-10-01,1.6629383801605306,1.1489916889392098,0.005920010587567134,0.5139466912213209,0.4685604011975582,0.39797992571664587
1995-10-08,1.6551959771955755,1.152019430513521,0.01032038568204435,0.5031765466820546,0.47659860621999983,0.40154274300624954
1995-10-15,1.6706207603354628,1.1550471720878321,0.007303348237221943,0.5155735882476307,0.4854305419999585,0.4056139058391018
1995-10-22,1.639530370621894,1.1580749136621435,-0.004827776305147209,0.48145545695975045,0.4909395538720657,0.4093012471796703
1995-10-29,1.634253239097069,1.161102655236455,0.002784181006118288,0.47315058386061404,0.4945637033576346,0.4131762941578416
1995-11-05,1.6680664890193104,1.1641303968107661,0.008931813160433481,0.5039360922085443,0.5012447010444412,0.4171275049797839
1995-11-12,1.2148017016439059,1.1671581383850773,-0.007785722762469964,0.04764356325882857,0.47160296554426223,0.412646987301545
1995-11-19,1.312486916271998,1.1701858799593885,-0.004558784843737816,0.1423010363126096,0.44559605290242055,0.41018908486202954
1995-11-26,1.288478651372729,1.1732136215337,-0.01077219288897553,0.1152650298390292,0.4124413961209503,0.40726948502060506
1995-12-03,1.2715130431124388,1.1762413631080113,-0.016033916936326064,0.09527168000442754,0.37488882779378324,0.40324436737732783
1995-12-10,1.204690711013222,1.1792691046823225,-0.01597145108016166,0.025421606330899404,0.3284832239913561,0.3973866769495047
1995-12-17,1.2523186619331608,1.1822968462566337,-0.009453878291313925,0.0700218156765271,0.29059697421685304,0.39197827934208723
1995-12-24,1.244536548644568,1.185324587830945,0.004679580188765666,0.05921196081362301,0.25270241334954485,0.38590044302363513
1995-12-31,1.2638792422846807,1.1883523294052563,0.01721514492137872,0.07552691287942448,0.21706494386599237,0.3799398643194618
1996-01-07,1.2977810768998372,1.1913800709795677,0.01796132260338125,0.10640100592026958,0.1829672286720456,0.3750145951854686
1996-01-14,1.2677034605999673,1.1944078125538788,0.015407375776625496,0.07329564804608846,0.14895391126257376,0.36938227640462035
1996-01-21,1.3088306168216952,1.19743555412819,0.018335148152736996,0.11139506269350519,0.11880761783198135,0.3646694984229707
1996-01-28,1.3483331827124363,1.2004632957025014,0.008183931804566192,0.14786988700993486,0.08913543406543058,0.3609762611891654
1996-02-04,1.3692397377325416,1.2034910372768126,0.016864054131427785,0.16574870045572898,0.09897752883183895,0.3574898472594103
1996-02-11,1.3897185009444466,1.206518778851124,0.01469048317715471,0.18319972209332258,0.10238575264689836,0.35369787337268127
1996-02-18,1.3412662262495008,1.2095465204254352,0.01612449710103116,0.13171970582406556,0.1037569756456514,0.35013217965446536
1996-02-25,1.3761127756546798,1.2125742619997464,0.006372350107271748,0.16353851365493344,0.10944587844986021,0.3467132893426808
1996-03-03,1.3964525100032927,1.2156020035740578,-0.003860117188374144,0.18085050642923495,0.12239828679138819,0.3434291390633656
1996-03-10,1.3964525100032927,1.2186297451483692,0.00497258630468273,0.17782276485492354,0.13138169922292123,0.3407925462265276
1996-03-17,1.4163867730375124,1.2216574867226804,-0.006698159260385009,0.194729286314832,0.1426748096813553,0.3388045587220367
1996-03-24,1.3761127756546798,1.2246852282969916,-0.010168208531774683,0.15142754735768826,0.14899986255454395,0.33389609525691744
1996-03-31,1.4359319825632324,1.2277129698713027,-0.024084721105161945,0.20821901269192966,0.1574846964521823,0.3293195455443615
1996-04-07,1.3964525100032927,1.2307407114456141,-0.016010840879790884,0.1657117985576786,0.16518604232814812,0.32303459945185947
1996-04-14,1.362319561406856,1.2337684530199255,-0.028031708729069647,0.1285511083869304,0.16661571280260024,0.31609325050173376
1996-04-21,1.334148783865942,1.2367961945942367,-0.027781781917478564,0.09735258927170531,0.1624059379910811,0.3090509993842374
1996-04-28,1.3761127756546798,1.239823936168548,-0.021334647234719496,0.1362888394861319,0.15995094957694803,0.3028715682617444
1996-05-05,1.188296597028942,1.242851677742859,-0.018224179798708967,-0.054555080713917015,0.14013804934301138,0.29263818290498533
1996-05-12,1.137438350378286,1.2458794193171705,-0.01390706219376466,-0.10844106893888461,0.12012465144609887,0.2817573802403127
1996-05-19,1.1198937904162058,1.248907160891482,-0.009410330108844291,-0.12901337047527606,0.09574532776858141,0.27204144014140474
1996-05-26,1.1799978947212357,1.251934902465793,-0.0085471611841352,-0.07193700774455736,0.07467970158743205,0.26237212633893986
1996-06-02,1.188296597028942,1.2549626440401043,-0.006984537782491565,-0.06666604701116219,0.05430563393192491,0.2525250254745783
1996-06-09,1.2127878215277383,1.2579903856144155,-0.006831047961539669,-0.04520256408667711,0.034311313065132486,0.24309325110124128
1996-06-16,1.2287881077314093,1.2610181271887269,-0.0015246912889232671,-0.032230019457317516,0.01900651583054867,0.2334212521150538
1996-06-23,1.2208196841103491,1.2640458687630383,-0.008732534577272752,-0.043226184652689126,-0.0019472506148362305,0.2243956827355616
1996-06-30,1.1799978947212357,1.2670736103373494,-0.0023389512776300202,-0.08707571561611371,-0.023012876795985588,0.21367766563329774
1996-07-07,1.171629673370141,1.2701013519116606,0.01184899999145384,-0.09847167854151961,-0.04193144237335642,0.20226891633183558
1996-07-14,1.12870446923484,1.2731290934859718,0.0008178783273106812,-0.14442462425113178,-0.062079543500259515,0.19167001804983774
1996-07-21,1.0653348207077205,1.2761568350602832,0.011953426856815394,-0.21082201435256276,-0.09100544798681741,0.1797390108721322
1996-07-28,1.0464663137109724,1.2791845766345946,0.010848945194767258,-0.2327182629236222,-0.10585237983762617,0.1672762113063998
1996-08-04,1.0929864244901832,1.2822123182089058,0.015604999169255817,-0.18922589371872256,-0.11258444856927934,0.1553745443111592
1996-08-11,1.0746373465029135,1.285240059783217,0.015565718599068195,-0.21060271328030344,-0.11938356046969828,0.14317518213332903
1996-08-18,1.0929864244901832,1.2882678013575284,0.008022733510789531,-0.19528137686734515,-0.12966225789659727,0.13166314816932284
1996-08-25,1.0174791289835856,1.2912955429318396,0.00995731906976423,-0.27381641394825396,-0.14692478847468823,0.1176592942854197
